OrderID,OrderDate,Region,Segment,Category,SubCategory,Quantity,Sales,Discount,Profit
712,2024-06-30,South,Corporate,Office Supplies,Storage,5,290.1,0.2,27.51
1014,2024-06-30,North,Corporate,Office Supplies,Binders,7,384.57,0.2,-23.85
2270,2024-07-01,North,Home Office,Office Supplies,Binders,2,60.94,0.0,16.44
542,2024-07-01,South,Home Office,Technology,Phones,1,626.18,0.3,13.06
1362,2024-07-01,West,Home Office,Technology,Accessories,4,1507.69,0.1,304.76
950,2024-07-01,West,Home Office,Technology,Phones,8,3341.16,0.15,548.0
1260,2024-07-01,North,Corporate,Furniture,Chairs,6,2022.48,0.2,183.98
2804,2024-07-01,East,Corporate,Office Supplies,Storage,9,241.71,0.0,59.93
1866,2024-07-02,West,Consumer,Office Supplies,Paper,5,218.51,0.1,24.95
984,2024-07-03,North,Consumer,Technology,Phones,3,1451.65,0.0,182.08
2548,2024-07-03,West,Home Office,Office Supplies,Binders,1,43.79,0.0,11.82
2307,2024-07-03,East,Consumer,Office Supplies,Storage,1,48.34,0.2,0.05
1002,2024-07-03,North,Consumer,Office Supplies,Storage,2,48.35,0.3,-4.65
1102,2024-07-03,East,Home Office,Office Supplies,Storage,7,177.36,0.1,49.01
1068,2024-07-03,North,Home Office,Office Supplies,Binders,1,61.9,0.0,7.74
476,2024-07-04,North,Home Office,Office Supplies,Binders,2,84.0,0.15,15.12
256,2024-07-04,East,Consumer,Office Supplies,Binders,7,239.49,0.0,37.47
767,2024-07-04,West,Home Office,Office Supplies,Paper,1,50.13,0.0,17.04
1630,2024-07-04,South,Consumer,Furniture,Chairs,5,1501.72,0.1,237.49
1907,2024-07-05,West,Corporate,Technology,Machines,6,3440.33,0.15,229.92
1293,2024-07-05,East,Corporate,Furniture,Tables,6,1660.81,0.0,174.84
2419,2024-07-05,East,Consumer,Office Supplies,Binders,5,308.34,0.0,46.31
1919,2024-07-06,South,Consumer,Technology,Machines,8,3556.86,0.15,63.4
1788,2024-07-06,East,Consumer,Technology,Accessories,5,2187.85,0.15,254.51
1824,2024-07-06,North,Consumer,Technology,Accessories,3,1907.11,0.15,474.15
2482,2024-07-07,North,Consumer,Technology,Phones,9,2263.85,0.0,415.91
140,2024-07-07,East,Consumer,Office Supplies,Paper,3,84.71,0.0,28.24
2484,2024-07-07,West,Corporate,Technology,Phones,4,1889.16,0.15,428.9
2219,2024-07-07,East,Home Office,Technology,Phones,8,3572.21,0.1,327.45
2231,2024-07-07,North,Home Office,Furniture,Tables,4,1330.53,0.2,204.62
1057,2024-07-07,South,Corporate,Office Supplies,Binders,6,311.67,0.15,33.58
2955,2024-07-07,South,Corporate,Office Supplies,Binders,6,210.91,0.15,31.47
2929,2024-07-07,East,Consumer,Technology,Accessories,5,2695.03,0.2,15.84
921,2024-07-07,South,Home Office,Technology,Phones,6,2468.8,0.0,542.86
510,2024-07-09,North,Home Office,Office Supplies,Storage,7,383.01,0.15,52.28
661,2024-07-09,East,Home Office,Office Supplies,Storage,1,60.5,0.2,4.87
166,2024-07-09,West,Home Office,Furniture,Tables,6,1763.11,0.0,588.06
77,2024-07-09,East,Consumer,Office Supplies,Storage,2,92.17,0.1,18.98
1966,2024-07-09,West,Home Office,Furniture,Chairs,2,619.44,0.0,200.61
2821,2024-07-09,South,Consumer,Technology,Accessories,6,2967.44,0.0,429.54
161,2024-07-10,South,Home Office,Office Supplies,Storage,1,53.63,0.2,4.8
1610,2024-07-10,North,Consumer,Furniture,Bookcases,9,3333.32,0.15,420.0
1621,2024-07-10,North,Corporate,Office Supplies,Binders,3,185.72,0.0,9.85
1336,2024-07-11,East,Home Office,Furniture,Tables,1,157.6,0.1,25.35
1751,2024-07-11,North,Corporate,Office Supplies,Paper,3,130.27,0.1,24.28
711,2024-07-11,South,Consumer,Office Supplies,Binders,4,130.46,0.0,13.28
2760,2024-07-12,East,Home Office,Technology,Accessories,6,1486.68,0.0,404.96
2162,2024-07-12,West,Home Office,Furniture,Bookcases,9,3382.22,0.0,652.58
979,2024-07-12,South,Home Office,Technology,Machines,1,252.65,0.0,80.9
2951,2024-07-12,North,Home Office,Furniture,Bookcases,9,1830.08,0.0,290.44
449,2024-07-13,North,Corporate,Furniture,Bookcases,4,1438.61,0.2,36.5
2496,2024-07-13,East,Home Office,Technology,Machines,2,1272.59,0.0,95.74
32,2024-07-14,North,Home Office,Office Supplies,Paper,2,59.11,0.0,5.69
2336,2024-07-14,West,Corporate,Office Supplies,Paper,1,26.58,0.0,6.17
2195,2024-07-14,South,Corporate,Office Supplies,Binders,2,79.42,0.2,6.58
2244,2024-07-14,North,Consumer,Office Supplies,Storage,1,38.1,0.1,1.32
2558,2024-07-14,North,Home Office,Technology,Accessories,7,3710.8,0.0,891.65
1188,2024-07-14,East,Home Office,Furniture,Tables,6,1977.8,0.0,586.1
2904,2024-07-14,North,Consumer,Office Supplies,Storage,5,303.07,0.0,93.48
1744,2024-07-15,North,Consumer,Technology,Accessories,7,3605.28,0.3,-40.76
2626,2024-07-15,West,Consumer,Office Supplies,Storage,5,262.95,0.3,36.57
2253,2024-07-15,North,Home Office,Technology,Accessories,6,1672.0,0.0,337.85
1887,2024-07-15,East,Home Office,Furniture,Chairs,9,2167.5,0.1,416.49
67,2024-07-15,West,Corporate,Office Supplies,Paper,4,144.51,0.0,31.65
2777,2024-07-16,South,Corporate,Technology,Machines,3,893.89,0.0,209.96
41,2024-07-16,East,Home Office,Technology,Accessories,4,1227.78,0.3,-75.45
325,2024-07-16,East,Corporate,Technology,Machines,5,1220.99,0.2,-30.84
801,2024-07-16,West,Corporate,Furniture,Bookcases,4,1149.27,0.15,224.31
2539,2024-07-16,North,Home Office,Furniture,Bookcases,9,1398.58,0.0,98.78
2124,2024-07-17,East,Corporate,Office Supplies,Paper,5,223.25,0.2,-1.86
202,2024-07-17,West,Home Office,Furniture,Tables,7,1927.76,0.3,144.65
571,2024-07-17,East,Home Office,Office Supplies,Storage,5,316.57,0.1,44.57
145,2024-07-17,North,Consumer,Office Supplies,Binders,9,303.13,0.15,-3.81
2476,2024-07-17,South,Consumer,Office Supplies,Binders,9,539.95,0.0,86.0
1521,2024-07-17,West,Corporate,Technology,Machines,5,1298.12,0.0,114.98
747,2024-07-18,North,Corporate,Office Supplies,Storage,6,219.46,0.1,45.86
57,2024-07-18,West,Corporate,Technology,Accessories,5,1917.43,0.2,26.13
581,2024-07-18,East,Consumer,Furniture,Chairs,5,1920.2,0.1,528.22
684,2024-07-19,South,Consumer,Technology,Phones,9,2800.37,0.2,175.23
367,2024-07-19,East,Home Office,Technology,Accessories,6,2979.76,0.0,853.38
2680,2024-07-19,West,Corporate,Technology,Machines,4,1900.71,0.0,358.52
71,2024-07-19,South,Home Office,Technology,Phones,9,3456.84,0.0,1046.78
216,2024-07-19,East,Consumer,Technology,Phones,5,2220.3,0.15,252.82
1855,2024-07-20,South,Consumer,Office Supplies,Binders,6,236.82,0.15,53.32
42,2024-07-20,North,Consumer,Technology,Machines,4,1118.88,0.0,366.65
1139,2024-07-20,South,Corporate,Furniture,Chairs,9,2506.57,0.1,671.07
2950,2024-07-20,East,Home Office,Furniture,Chairs,7,2703.43,0.15,522.57
1595,2024-07-21,South,Home Office,Furniture,Tables,7,2706.85,0.0,643.17
1399,2024-07-22,East,Corporate,Office Supplies,Binders,4,115.1,0.15,7.49
2800,2024-07-22,North,Corporate,Furniture,Bookcases,4,1005.15,0.0,64.88
584,2024-07-22,South,Corporate,Office Supplies,Binders,8,495.77,0.0,49.9
368,2024-07-23,South,Home Office,Technology,Accessories,8,2183.7,0.1,296.32
1694,2024-07-23,East,Consumer,Furniture,Bookcases,7,2296.44,0.0,753.97
1725,2024-07-23,North,Home Office,Technology,Accessories,7,4421.83,0.1,1198.68
409,2024-07-23,North,Corporate,Office Supplies,Binders,1,58.15,0.15,3.96
2899,2024-07-24,North,Consumer,Office Supplies,Storage,8,221.0,0.3,12.75
1607,2024-07-24,South,Corporate,Technology,Accessories,4,1844.4,0.3,311.42
2989,2024-07-24,East,Consumer,Technology,Accessories,5,3008.56,0.0,990.97
1522,2024-07-24,North,Home Office,Furniture,Chairs,1,197.09,0.1,44.93
1418,2024-07-24,North,Corporate,Technology,Accessories,2,1089.69,0.1,6.88
1606,2024-07-24,West,Home Office,Technology,Machines,8,4827.55,0.0,1543.99
268,2024-07-25,West,Corporate,Technology,Phones,7,3933.9,0.0,385.08
419,2024-07-25,West,Home Office,Furniture,Chairs,7,1898.21,0.0,311.58
1659,2024-07-25,West,Home Office,Office Supplies,Paper,7,265.12,0.0,28.08
2495,2024-07-25,South,Corporate,Furniture,Bookcases,7,1656.91,0.15,-21.49
1018,2024-07-25,East,Home Office,Office Supplies,Paper,8,298.5,0.15,46.15
2870,2024-07-26,East,Corporate,Technology,Phones,2,490.46,0.1,7.75
2869,2024-07-26,West,Corporate,Office Supplies,Paper,7,198.66,0.15,26.68
1544,2024-07-26,South,Corporate,Office Supplies,Storage,7,309.9,0.2,32.4
2769,2024-07-26,North,Home Office,Furniture,Chairs,4,1067.57,0.2,34.76
859,2024-07-26,East,Home Office,Technology,Accessories,3,1042.94,0.2,-59.19
2445,2024-07-27,South,Home Office,Office Supplies,Storage,8,282.14,0.0,90.53
162,2024-07-27,West,Corporate,Technology,Accessories,1,378.09,0.1,79.29
124,2024-07-27,West,Home Office,Office Supplies,Storage,4,221.79,0.15,16.7
1029,2024-07-27,West,Corporate,Office Supplies,Paper,7,199.25,0.2,45.66
2433,2024-07-27,West,Corporate,Office Supplies,Storage,4,224.92,0.1,6.89
961,2024-07-27,East,Consumer,Office Supplies,Binders,1,44.82,0.15,3.83
404,2024-07-28,North,Home Office,Office Supplies,Storage,7,345.31,0.1,51.57
1150,2024-07-28,West,Consumer,Technology,Phones,8,2030.41,0.0,569.6
2046,2024-07-28,South,Corporate,Furniture,Tables,8,1713.07,0.1,22.37
143,2024-07-28,South,Corporate,Office Supplies,Paper,1,43.92,0.15,2.55
1043,2024-07-28,East,Consumer,Office Supplies,Paper,2,91.53,0.1,12.74
2980,2024-07-28,East,Consumer,Furniture,Chairs,7,2393.94,0.0,286.72
1525,2024-07-28,West,Corporate,Furniture,Chairs,7,1919.24,0.0,374.2
1956,2024-07-29,West,Home Office,Technology,Phones,9,3232.65,0.0,759.6
1337,2024-07-29,South,Consumer,Technology,Phones,5,1429.66,0.3,-27.91
1491,2024-07-30,West,Corporate,Office Supplies,Binders,8,473.2,0.2,-0.51
506,2024-07-30,West,Corporate,Office Supplies,Storage,7,205.99,0.0,34.09
2883,2024-07-30,South,Consumer,Technology,Phones,8,3995.64,0.3,142.08
1895,2024-07-31,North,Home Office,Furniture,Bookcases,9,2992.22,0.15,56.38
2314,2024-07-31,North,Consumer,Office Supplies,Paper,1,31.11,0.2,2.84
159,2024-07-31,East,Corporate,Office Supplies,Paper,5,255.39,0.2,47.92
783,2024-07-31,South,Home Office,Furniture,Bookcases,6,1506.78,0.0,173.35
2353,2024-07-31,North,Corporate,Office Supplies,Binders,7,185.14,0.1,5.58
1054,2024-08-01,East,Corporate,Technology,Accessories,3,1191.03,0.0,353.52
1235,2024-08-01,South,Corporate,Technology,Accessories,7,2783.92,0.15,286.17
306,2024-08-02,North,Consumer,Technology,Phones,9,3184.35,0.1,557.68
2376,2024-08-02,East,Consumer,Office Supplies,Storage,1,37.13,0.1,7.22
1556,2024-08-02,South,Corporate,Technology,Accessories,6,1582.86,0.1,45.99
2181,2024-08-02,North,Corporate,Technology,Accessories,4,2096.67,0.0,715.31
907,2024-08-02,West,Home Office,Furniture,Chairs,6,1535.08,0.0,221.03
2228,2024-08-02,South,Corporate,Office Supplies,Binders,1,45.17,0.3,-4.66
2509,2024-08-03,North,Consumer,Furniture,Tables,8,1482.09,0.1,70.26
2193,2024-08-03,North,Consumer,Office Supplies,Binders,1,42.17,0.15,8.84
1006,2024-08-03,East,Home Office,Office Supplies,Paper,5,308.67,0.0,99.94
2781,2024-08-03,South,Consumer,Office Supplies,Storage,4,174.42,0.0,56.47
2850,2024-08-03,East,Consumer,Office Supplies,Paper,6,379.02,0.0,61.33
457,2024-08-03,West,Corporate,Technology,Phones,1,307.21,0.0,52.22
2788,2024-08-04,West,Corporate,Technology,Phones,5,1793.59,0.3,280.26
936,2024-08-04,North,Corporate,Technology,Phones,5,1328.09,0.2,290.12
2820,2024-08-04,West,Home Office,Office Supplies,Storage,7,241.56,0.0,82.76
2149,2024-08-05,West,Home Office,Office Supplies,Binders,9,262.8,0.15,61.82
2711,2024-08-05,East,Corporate,Technology,Machines,6,2561.4,0.0,528.09
1523,2024-08-06,South,Consumer,Furniture,Chairs,7,1647.1,0.15,164.87
2656,2024-08-06,East,Consumer,Furniture,Chairs,8,3170.84,0.0,816.19
1734,2024-08-06,South,Corporate,Furniture,Chairs,6,2191.31,0.1,-4.26
2175,2024-08-06,South,Consumer,Office Supplies,Binders,6,350.2,0.3,7.05
1765,2024-08-06,North,Corporate,Furniture,Bookcases,2,672.08,0.15,104.28
1504,2024-08-07,West,Corporate,Office Supplies,Binders,1,46.0,0.0,4.63
2047,2024-08-07,East,Corporate,Technology,Machines,6,3617.38,0.2,244.24
2052,2024-08-07,West,Corporate,Furniture,Tables,4,1225.8,0.1,40.27
2146,2024-08-08,West,Home Office,Office Supplies,Paper,4,196.99,0.0,19.36
1655,2024-08-08,South,Corporate,Furniture,Bookcases,5,1290.43,0.2,-80.78
2941,2024-08-08,West,Consumer,Furniture,Tables,7,1961.89,0.3,44.67
288,2024-08-09,South,Corporate,Office Supplies,Paper,4,140.15,0.15,3.91
2689,2024-08-09,North,Home Office,Furniture,Bookcases,3,477.22,0.0,153.5
1790,2024-08-10,South,Corporate,Office Supplies,Paper,6,272.97,0.1,39.14
2896,2024-08-10,East,Home Office,Furniture,Bookcases,1,337.0,0.0,59.76
1319,2024-08-10,West,Home Office,Office Supplies,Storage,3,182.1,0.1,25.82
2033,2024-08-10,South,Consumer,Office Supplies,Paper,2,57.02,0.1,11.97
1013,2024-08-10,North,Corporate,Office Supplies,Storage,5,306.16,0.0,68.3
598,2024-08-10,East,Consumer,Furniture,Bookcases,4,661.67,0.1,34.02
2053,2024-08-11,North,Consumer,Furniture,Tables,1,389.24,0.1,-0.46
1635,2024-08-11,North,Consumer,Furniture,Chairs,4,1028.65,0.2,164.45
1804,2024-08-11,West,Corporate,Office Supplies,Binders,9,567.32,0.3,-27.48
2137,2024-08-11,West,Home Office,Technology,Machines,8,2184.76,0.15,23.18
1206,2024-08-12,South,Home Office,Furniture,Bookcases,6,1664.9,0.0,457.88
2560,2024-08-12,South,Home Office,Office Supplies,Paper,7,437.61,0.3,-35.47
2210,2024-08-12,North,Home Office,Office Supplies,Storage,7,254.71,0.15,6.94
1741,2024-08-13,South,Home Office,Office Supplies,Paper,2,73.0,0.0,16.55
2449,2024-08-13,South,Home Office,Technology,Phones,7,3778.94,0.15,588.29
1403,2024-08-14,North,Consumer,Technology,Phones,2,750.12,0.1,63.81
1794,2024-08-14,West,Consumer,Technology,Phones,8,3047.88,0.15,-94.1
1947,2024-08-14,North,Home Office,Office Supplies,Paper,4,160.19,0.15,30.29
1585,2024-08-15,East,Home Office,Office Supplies,Binders,4,245.64,0.0,38.75
1281,2024-08-15,South,Home Office,Office Supplies,Paper,9,401.58,0.0,107.14
108,2024-08-15,South,Home Office,Office Supplies,Storage,5,223.34,0.15,9.99
2867,2024-08-15,West,Corporate,Office Supplies,Binders,4,219.76,0.15,10.62
2724,2024-08-16,South,Consumer,Office Supplies,Paper,9,470.3,0.1,26.86
2339,2024-08-16,South,Home Office,Office Supplies,Binders,8,201.16,0.3,-0.16
2066,2024-08-16,West,Corporate,Office Supplies,Paper,7,328.35,0.15,60.26
1863,2024-08-16,South,Home Office,Office Supplies,Binders,2,89.29,0.0,11.88
2478,2024-08-16,North,Home Office,Furniture,Tables,3,1130.18,0.1,239.01
1437,2024-08-16,West,Corporate,Furniture,Bookcases,5,803.1,0.0,132.7
715,2024-08-16,East,Home Office,Office Supplies,Paper,1,54.53,0.0,6.47
920,2024-08-17,East,Corporate,Furniture,Bookcases,8,1612.15,0.1,15.32
2802,2024-08-18,North,Home Office,Technology,Phones,7,3474.7,0.2,541.32
2825,2024-08-18,West,Home Office,Office Supplies,Binders,3,165.01,0.15,23.32
997,2024-08-18,South,Consumer,Technology,Phones,2,927.86,0.0,69.4
555,2024-08-18,North,Home Office,Technology,Phones,1,435.16,0.0,103.59
2217,2024-08-19,North,Home Office,Technology,Phones,6,1663.81,0.15,299.82
2948,2024-08-19,South,Consumer,Furniture,Bookcases,1,296.57,0.0,87.59
2440,2024-08-20,North,Consumer,Technology,Phones,1,459.29,0.1,7.56
2865,2024-08-20,East,Consumer,Office Supplies,Paper,1,48.08,0.1,1.67
1075,2024-08-20,West,Home Office,Technology,Machines,2,1124.46,0.15,151.14
2876,2024-08-20,North,Corporate,Office Supplies,Binders,6,372.32,0.0,114.87
2615,2024-08-20,North,Consumer,Furniture,Chairs,6,1654.54,0.1,187.06
2676,2024-08-20,North,Corporate,Furniture,Chairs,7,2287.08,0.15,407.87
2852,2024-08-21,South,Home Office,Technology,Accessories,2,629.85,0.1,105.27
1320,2024-08-21,North,Corporate,Furniture,Bookcases,7,2584.61,0.15,173.41
1912,2024-08-21,South,Consumer,Office Supplies,Binders,7,306.04,0.0,30.25
52,2024-08-23,North,Home Office,Technology,Phones,4,2341.68,0.1,240.25
1031,2024-08-23,South,Home Office,Technology,Machines,6,2048.16,0.1,-1.74
2074,2024-08-23,North,Home Office,Technology,Phones,3,902.05,0.1,197.85
2933,2024-08-23,North,Consumer,Office Supplies,Binders,2,74.94,0.1,17.87
450,2024-08-23,East,Consumer,Furniture,Tables,9,2561.32,0.3,-34.85
2043,2024-08-24,South,Consumer,Technology,Machines,7,2515.49,0.0,150.38
2678,2024-08-24,West,Home Office,Furniture,Tables,7,1589.68,0.0,378.2
1580,2024-08-24,South,Home Office,Office Supplies,Storage,2,125.1,0.3,5.13
2789,2024-08-24,North,Corporate,Technology,Phones,1,622.75,0.15,51.93
522,2024-08-24,East,Home Office,Office Supplies,Binders,1,27.1,0.1,2.52
2765,2024-08-24,South,Corporate,Technology,Phones,4,2532.14,0.15,186.03
1153,2024-08-24,South,Consumer,Furniture,Bookcases,4,780.39,0.1,42.64
2919,2024-08-26,South,Consumer,Office Supplies,Binders,3,165.43,0.0,50.24
1238,2024-08-26,South,Home Office,Office Supplies,Binders,8,243.75,0.0,43.19
1123,2024-08-26,South,Consumer,Furniture,Tables,3,787.94,0.0,109.85
435,2024-08-26,North,Corporate,Office Supplies,Paper,6,276.68,0.15,29.19
836,2024-08-26,South,Corporate,Technology,Machines,1,466.01,0.15,115.76
1716,2024-08-26,South,Corporate,Office Supplies,Paper,2,75.0,0.1,14.43
1738,2024-08-27,West,Home Office,Technology,Phones,9,4423.9,0.15,986.29
521,2024-08-27,East,Consumer,Technology,Machines,7,3610.37,0.0,932.05
2081,2024-08-27,West,Corporate,Office Supplies,Storage,3,124.69,0.0,11.93
1948,2024-08-27,South,Consumer,Furniture,Chairs,4,1457.8,0.0,303.16
959,2024-08-28,East,Consumer,Technology,Machines,7,4126.01,0.15,470.05
1004,2024-08-28,South,Corporate,Office Supplies,Paper,6,311.55,0.0,24.89
514,2024-08-29,North,Home Office,Office Supplies,Paper,1,24.48,0.0,6.48
943,2024-08-29,West,Consumer,Furniture,Chairs,7,2723.39,0.0,338.73
2627,2024-08-29,North,Home Office,Office Supplies,Paper,6,262.1,0.0,17.52
1776,2024-08-29,North,Home Office,Furniture,Tables,4,677.87,0.0,219.21
356,2024-08-29,East,Corporate,Office Supplies,Storage,8,270.99,0.0,58.68
1476,2024-08-30,South,Consumer,Office Supplies,Paper,5,295.37,0.1,18.16
195,2024-08-30,South,Corporate,Technology,Accessories,1,424.47,0.3,9.0
488,2024-08-30,West,Consumer,Technology,Machines,3,1448.79,0.0,366.63
2380,2024-08-30,West,Consumer,Office Supplies,Binders,3,95.18,0.0,29.1
1889,2024-08-30,East,Home Office,Furniture,Bookcases,2,414.9,0.0,97.7
240,2024-08-31,South,Home Office,Office Supplies,Storage,7,197.98,0.1,41.36
2416,2024-08-31,North,Consumer,Technology,Phones,8,4654.17,0.15,900.93
331,2024-08-31,North,Consumer,Office Supplies,Storage,9,223.57,0.2,39.67
1237,2024-08-31,West,Consumer,Office Supplies,Binders,6,148.86,0.1,21.07
2057,2024-09-01,North,Consumer,Office Supplies,Paper,9,308.27,0.3,-4.92
2879,2024-09-01,North,Corporate,Office Supplies,Paper,8,220.96,0.2,9.5
1558,2024-09-01,East,Consumer,Furniture,Bookcases,4,1506.9,0.0,362.21
1306,2024-09-01,South,Consumer,Furniture,Bookcases,5,942.02,0.0,169.64
236,2024-09-01,North,Corporate,Technology,Phones,4,1277.59,0.0,155.86
2882,2024-09-01,East,Consumer,Technology,Phones,4,1240.43,0.2,-7.59
1328,2024-09-01,North,Consumer,Office Supplies,Binders,2,105.41,0.15,-1.4
735,2024-09-01,South,Consumer,Furniture,Bookcases,1,292.77,0.0,37.28
263,2024-09-02,South,Home Office,Technology,Accessories,3,1714.19,0.15,289.71
2901,2024-09-02,South,Consumer,Furniture,Bookcases,8,2418.48,0.1,451.23
2795,2024-09-03,South,Home Office,Technology,Phones,3,1201.04,0.2,157.94
2185,2024-09-03,North,Corporate,Office Supplies,Binders,7,189.49,0.0,38.28
562,2024-09-03,North,Consumer,Technology,Accessories,4,2499.54,0.3,-107.9
477,2024-09-03,West,Home Office,Technology,Phones,7,3173.31,0.1,129.31
1395,2024-09-04,South,Home Office,Technology,Machines,6,2292.64,0.0,767.3
504,2024-09-04,North,Corporate,Office Supplies,Paper,7,213.74,0.0,20.02
416,2024-09-04,South,Consumer,Office Supplies,Binders,8,301.39,0.1,73.7
2972,2024-09-04,South,Corporate,Furniture,Chairs,7,2695.38,0.15,-57.42
1132,2024-09-04,East,Consumer,Furniture,Bookcases,6,1905.48,0.1,513.16
1000,2024-09-04,South,Corporate,Office Supplies,Storage,9,379.52,0.0,114.11
2969,2024-09-04,North,Corporate,Furniture,Chairs,7,2075.39,0.0,280.65
208,2024-09-04,West,Corporate,Furniture,Chairs,7,1689.79,0.0,237.83
130,2024-09-04,South,Corporate,Furniture,Chairs,5,1133.47,0.0,267.94
923,2024-09-04,West,Consumer,Furniture,Bookcases,1,338.25,0.2,-20.35
2062,2024-09-05,East,Corporate,Office Supplies,Storage,6,356.13,0.0,117.55
2262,2024-09-05,North,Corporate,Office Supplies,Binders,7,283.78,0.1,43.43
8,2024-09-06,North,Consumer,Technology,Phones,3,790.91,0.2,99.05
2418,2024-09-06,South,Home Office,Furniture,Tables,9,1638.18,0.0,391.64
1443,2024-09-06,East,Consumer,Furniture,Tables,5,1716.64,0.1,30.43
1112,2024-09-07,South,Consumer,Furniture,Tables,8,2008.44,0.1,565.53
1049,2024-09-07,East,Consumer,Technology,Machines,9,5594.11,0.2,1125.5
1115,2024-09-07,South,Consumer,Technology,Machines,8,2426.37,0.15,-20.1
1037,2024-09-07,South,Consumer,Furniture,Tables,1,258.2,0.1,17.99
1381,2024-09-07,South,Corporate,Furniture,Tables,9,2869.78,0.0,731.58
1890,2024-09-08,South,Corporate,Furniture,Tables,3,496.25,0.3,-6.89
2561,2024-09-08,East,Consumer,Furniture,Tables,9,2109.48,0.0,721.19
525,2024-09-08,West,Consumer,Technology,Phones,3,1574.66,0.0,189.93
1560,2024-09-08,East,Home Office,Office Supplies,Paper,6,249.22,0.1,39.2
2807,2024-09-09,West,Home Office,Office Supplies,Storage,8,472.61,0.0,161.49
2277,2024-09-09,West,Home Office,Office Supplies,Storage,7,189.44,0.3,5.52
2817,2024-09-09,North,Corporate,Office Supplies,Binders,1,33.65,0.15,4.49
2971,2024-09-10,West,Home Office,Office Supplies,Paper,5,277.8,0.2,57.28
2772,2024-09-10,North,Home Office,Office Supplies,Binders,2,65.05,0.2,7.13
2824,2024-09-10,South,Consumer,Technology,Phones,7,4222.82,0.1,46.0
2112,2024-09-10,East,Home Office,Office Supplies,Paper,7,213.53,0.2,-0.68
1448,2024-09-11,North,Corporate,Office Supplies,Storage,9,566.47,0.0,179.45
420,2024-09-11,West,Home Office,Furniture,Chairs,2,513.55,0.1,133.21
165,2024-09-11,North,Consumer,Technology,Phones,1,456.36,0.15,77.88
1970,2024-09-11,South,Corporate,Office Supplies,Paper,6,271.67,0.0,64.54
2520,2024-09-12,North,Consumer,Office Supplies,Paper,7,181.95,0.15,12.55
2234,2024-09-12,West,Home Office,Furniture,Tables,7,1618.01,0.1,376.13
2089,2024-09-13,West,Corporate,Furniture,Bookcases,9,1702.31,0.0,558.43
1135,2024-09-13,North,Corporate,Technology,Phones,8,3948.98,0.15,1010.18
918,2024-09-14,South,Home Office,Furniture,Bookcases,3,831.4,0.1,59.2
2549,2024-09-14,South,Corporate,Office Supplies,Paper,4,186.19,0.15,19.47
1356,2024-09-14,North,Consumer,Furniture,Tables,5,1185.09,0.0,271.04
1923,2024-09-14,North,Home Office,Office Supplies,Paper,3,91.03,0.1,18.67
1061,2024-09-14,East,Corporate,Technology,Phones,2,727.81,0.1,137.64
1114,2024-09-14,South,Consumer,Office Supplies,Storage,5,197.29,0.0,45.1
2695,2024-09-14,North,Home Office,Furniture,Tables,7,1774.34,0.15,79.31
885,2024-09-14,East,Corporate,Office Supplies,Storage,2,106.43,0.1,28.66
2477,2024-09-15,West,Consumer,Furniture,Chairs,2,447.46,0.0,125.98
267,2024-09-15,West,Consumer,Office Supplies,Storage,2,61.67,0.1,13.39
779,2024-09-15,North,Home Office,Office Supplies,Binders,4,136.16,0.15,22.49
1258,2024-09-15,West,Consumer,Office Supplies,Binders,6,275.46,0.1,4.77
938,2024-09-15,West,Consumer,Office Supplies,Binders,1,46.6,0.2,-1.62
289,2024-09-16,East,Consumer,Office Supplies,Binders,6,196.49,0.0,17.55
864,2024-09-16,East,Home Office,Office Supplies,Paper,3,133.17,0.1,13.02
209,2024-09-16,West,Home Office,Technology,Accessories,2,754.12,0.2,-17.74
2773,2024-09-16,North,Consumer,Technology,Machines,6,3798.26,0.0,402.16
2486,2024-09-16,East,Corporate,Office Supplies,Storage,2,87.08,0.1,22.56
2963,2024-09-17,North,Home Office,Technology,Phones,7,3655.59,0.1,4.55
2587,2024-09-17,South,Consumer,Furniture,Chairs,8,1679.3,0.3,276.17
528,2024-09-17,North,Home Office,Technology,Accessories,5,2010.94,0.3,-85.11
371,2024-09-17,North,Corporate,Office Supplies,Storage,3,186.29,0.0,46.33
2292,2024-09-18,West,Consumer,Office Supplies,Paper,3,183.91,0.1,29.12
1095,2024-09-18,West,Home Office,Office Supplies,Paper,7,298.12,0.1,5.52
2918,2024-09-19,South,Home Office,Furniture,Bookcases,4,1374.72,0.15,316.7
287,2024-09-19,North,Home Office,Furniture,Tables,3,693.25,0.15,95.86
2747,2024-09-19,South,Home Office,Technology,Machines,9,4278.79,0.0,934.76
180,2024-09-19,South,Corporate,Office Supplies,Paper,5,228.33,0.15,11.89
2431,2024-09-19,North,Home Office,Technology,Machines,7,2917.68,0.0,539.74
1430,2024-09-20,North,Corporate,Furniture,Tables,7,1415.46,0.0,272.57
2861,2024-09-20,North,Consumer,Technology,Phones,7,4215.9,0.1,249.27
2095,2024-09-20,North,Consumer,Office Supplies,Paper,9,314.74,0.3,22.98
1321,2024-09-20,West,Corporate,Office Supplies,Binders,9,307.32,0.2,63.68
2472,2024-09-20,West,Corporate,Office Supplies,Binders,5,304.35,0.3,33.37
2294,2024-09-21,North,Corporate,Technology,Phones,9,4475.38,0.0,852.35
2775,2024-09-21,West,Home Office,Office Supplies,Storage,1,25.68,0.0,3.56
